idMiscellaneous,subject,reading,createdat
878,speedreading,1740760822:BV:2657,"2025-02-28 16:40:23"
860,speedreading,1740761723:BV:3291,"2025-02-28 16:55:25"
109,getconfigrun,success,"2025-02-28 17:00:07"
109,speedreading,1740762000:W1:6577:0~1740762000:BV:848~,"2025-02-28 17:00:07"
113,getconfigrun,success,"2025-02-28 17:00:39"
113,speedreading,1740762033:BV:448~,"2025-02-28 17:00:39"
113,getconfigrun,success,"2025-02-28 17:02:06"
113,speedreading,1740762120:W1:5535:122~1740762120:BV:448~,"2025-02-28 17:02:07"
113,getconfigrun,success,"2025-02-28 17:06:06"
113,speedreading,1740762360:W0:4853:56:200:0~1740762360:BV:449~,"2025-02-28 17:06:06"
113,getconfigrun,success,"2025-02-28 17:11:34"
113,speedreading,1740762688:BV:449~,"2025-02-28 17:11:34"
655,getconfigrun,success,"2025-02-28 17:12:09"
655,speedreading,1740762720:W0:4905:151:201:0~1740762720:BV:427~,"2025-02-28 17:12:10"
53,getconfigrun,success,"2025-02-28 17:18:18"
53,speedreading,1740763080:W1:5416:0~1740763080:BV:453~,"2025-02-28 17:18:18"
878,speedreading,1740764422:BV:2656,"2025-02-28 17:40:25"
860,speedreading,1740765322:BV:2631,"2025-02-28 17:55:26"
524,getconfigrun,success,"2025-02-28 18:00:14"
524,speedreading,1740765600:W1:5970:0~1740765600:BV:406~,"2025-02-28 18:00:14"
117,getconfigrun,success,"2025-02-28 18:01:07"
117,speedreading,1740765660:W1:5990:0~1740765660:BV:600~,"2025-02-28 18:01:07"
524,getconfigrun,success,"2025-02-28 18:04:16"
524,speedreading,1740765840:W0:7971:5:200:0~1740765840:BV:408~,"2025-02-28 18:04:16"
53,getconfigrun,success,"2025-02-28 18:21:20"
53,speedreading,1740766860:W0:7573:142:201:0~1740766860:BV:454~,"2025-02-28 18:21:20"
644,getconfigrun,success,"2025-02-28 18:30:17"
644,speedreading,1740767400:W1:13354:0~1740767400:BV:792~,"2025-02-28 18:30:18"
117,getconfigrun,success,"2025-02-28 18:32:06"
117,speedreading,1740767520:W0:5867:0:200:0~1740767520:BV:600~,"2025-02-28 18:32:07"
644,getconfigrun,success,"2025-02-28 18:36:16"
644,speedreading,1740767760:W0:11867:5:201:0~1740767760:BV:789~,"2025-02-28 18:36:16"
878,speedreading,1740768022:BV:2635,"2025-02-28 18:40:23"
872,speedreading,1740768025:BV:61439,"2025-02-28 18:40:27"
875,speedreading,1740768049:BV:2648,"2025-02-28 18:40:51"
654,getconfigrun,success,"2025-02-28 18:46:45"
654,speedreading,1740768399:W1:5821:0~1740768399:BV:442~,"2025-02-28 18:46:45"
654,getconfigrun,success,"2025-02-28 18:52:20"
654,speedreading,1740768735:W0:4953:7:200:0~1740768735:BV:444~,"2025-02-28 18:52:20"
860,speedreading,1740768922:BV:2600,"2025-02-28 18:55:25"
878,speedreading,1740771622:BV:2623,"2025-02-28 19:40:24"
872,speedreading,1740771623:BV:2610,"2025-02-28 19:40:26"
875,speedreading,1740771647:BV:2626,"2025-02-28 19:40:50"
860,speedreading,1740772523:BV:2570,"2025-02-28 19:55:25"
647,getconfigrun,success,"2025-02-28 20:00:18"
647,speedreading,1740772800:W1:6051:0~1740772800:BV:441~,"2025-02-28 20:00:18"
647,getconfigrun,success,"2025-02-28 20:04:17"
647,speedreading,1740773040:W0:4947:5:201:0~1740773040:BV:442~,"2025-02-28 20:04:17"
860,speedreading,1740776122:BV:2564,"2025-02-28 20:55:25"
860,speedreading,1740779722:BV:2564,"2025-02-28 21:55:25"
878,speedreading,1740782422:BV:2621,"2025-02-28 22:40:25"
875,speedreading,1740782467:BV:2615,"2025-02-28 22:41:09"
860,speedreading,1740783321:BV:2563,"2025-02-28 22:55:25"
872,speedreading,1740786022:BV:2601,"2025-02-28 23:40:24"
878,speedreading,1740786023:BV:2621,"2025-02-28 23:40:27"
875,speedreading,1740786045:BV:2616,"2025-02-28 23:40:48"
860,speedreading,1740786924:BV:28671,"2025-02-28 23:55:26"
878,speedreading,1740789622:BV:2618,"2025-03-01 00:40:24"
872,speedreading,1740789623:BV:26623,"2025-03-01 00:40:26"
875,speedreading,1740789647:BV:2614,"2025-03-01 00:40:51"
860,speedreading,1740790523:BV:2562,"2025-03-01 00:55:26"
872,speedreading,1740793222:BV:2601,"2025-03-01 01:40:25"
878,speedreading,1740793222:BV:2618,"2025-03-01 01:40:25"
875,speedreading,1740793246:BV:2614,"2025-03-01 01:40:49"
860,speedreading,1740794122:BV:2562,"2025-03-01 01:55:25"
878,speedreading,1740796823:BV:2616,"2025-03-01 02:40:27"
875,speedreading,1609461612:BV:2612,"2025-03-01 02:41:11"
860,speedreading,1740797722:BV:2563,"2025-03-01 02:55:26"
878,speedreading,1740800423:BV:2613,"2025-03-01 03:40:26"
872,speedreading,1609465167:BV:2600,"2025-03-01 03:40:27"
860,speedreading,1740801323:BV:2561,"2025-03-01 03:55:26"
878,speedreading,1609461575:BV:2610,"2025-03-01 04:40:26"
860,speedreading,1740804923:BV:2562,"2025-03-01 04:55:25"
872,speedreading,1609465176:BV:2598,"2025-03-01 05:40:26"
878,speedreading,1609465176:BV:2605,"2025-03-01 05:40:26"
875,speedreading,1609465201:BV:2603,"2025-03-01 05:40:50"
860,speedreading,1740808522:BV:2561,"2025-03-01 05:55:25"
636,getconfigrun,success,"2025-03-01 06:30:10"
636,speedreading,1740810600:W1:16179:0~1740810600:BV:456~,"2025-03-01 06:30:10"
636,getconfigrun,success,"2025-03-01 06:34:02"
636,speedreading,1740810840:W0:7981:180:201:0~1740810840:BV:436~,"2025-03-01 06:34:02"
638,getconfigrun,success,"2025-03-01 06:40:24"
638,speedreading,1740811200:W1:11605:0~1740811200:BV:805~,"2025-03-01 06:40:24"
638,getconfigrun,success,"2025-03-01 06:44:20"
638,speedreading,1740811440:W0:7601:47:200:0~1740811440:BV:804~,"2025-03-01 06:44:22"
860,speedreading,1740812121:BV:2560,"2025-03-01 06:55:24"
650,getconfigrun,success,"2025-03-01 07:00:11"
650,speedreading,1740812400:W1:5700:0~1740812400:BV:820~,"2025-03-01 07:00:11"
50024,speedreading,"{"Datetime": [13, "02", "07", "SAT", 1, 3, 2025], "Data": [{"ar": "0", "BOFR": "0", "VN": "B", "AOFR": "0", "A1": "LO", "NN": "A", "F1": "0", "F2": "0", "ACR": "B"}]}","2025-03-01 07:02:16"
64,getconfigrun,success,"2025-03-01 07:10:17"
64,speedreading,1740813000:W1:12505:0~1740813000:BV:338~,"2025-03-01 07:10:17"
50024,speedreading,"{"Datetime": [35, 21, "07", "SAT", 1, 3, 2025], "Data": [{"ar": "0", "BCFR": "0", "VN": "B", "ACFR": "0", "A1": "LC", "NN": "A", "F1": "26623", "F2": "0", "ACR": "b"}]}","2025-03-01 07:21:40"
113,getconfigrun,success,"2025-03-01 07:30:06"
113,speedreading,1740814200:W1:5610:0~1740814200:BV:447~,"2025-03-01 07:30:07"
650,getconfigrun,success,"2025-03-01 07:30:10"
650,speedreading,1740814200:W0:5108:0:200:0~1740814200:BV:820~,"2025-03-01 07:30:10"
50024,speedreading,"{"Datetime": [14, 32, "07", "SAT", 1, 3, 2025], "Data": [{"ar": "0", "BOFR": "0", "VN": "C", "AOFR": "0", "A1": "LO", "NN": "A", "F1": "0", "F2": "0", "ACR": "C"}]}","2025-03-01 07:32:18"
101,getconfigrun,success,"2025-03-01 07:35:03"
101,speedreading,1740814500:W1:6107:0~1740814500:BV:426~,"2025-03-01 07:35:03"
113,getconfigrun,success,"2025-03-01 07:40:06"
113,speedreading,1740814800:W0:4934:54:200:0~1740814800:BV:447~,"2025-03-01 07:40:06"
101,getconfigrun,success,"2025-03-01 07:41:02"
101,speedreading,1740814860:W0:4717:293:200:0~1740814860:BV:428~,"2025-03-01 07:41:02"
64,getconfigrun,success,"2025-03-01 07:41:11"
64,speedreading,1740814800:W0:65711:0:200:0~1740814800:BV:338~,"2025-03-01 07:41:11"
651,getconfigrun,success,"2025-03-01 07:45:10"
651,speedreading,1740815100:W1:5676:0~1740815100:BV:835~,"2025-03-01 07:45:10"
50024,speedreading,"{"Datetime": [34, 51, "07", "SAT", 1, 3, 2025], "Data": [{"ar": "0", "BCFR": "0", "VN": "C", "ACFR": "0", "A1": "LC", "NN": "A", "F1": "68", "F2": "0", "ACR": "c"}]}","2025-03-01 07:51:37"
860,speedreading,1740815721:BV:2570,"2025-03-01 07:55:24"
108,getconfigrun,success,"2025-03-01 08:00:07"
108,speedreading,1740816000:W1:7001:0~1740816000:BV:434~,"2025-03-01 08:00:07"
50024,speedreading,"{"Datetime": [13, "02", "08", "SAT", 1, 3, 2025], "Data": [{"ar": "0", "BOFR": "0", "VN": "A", "AOFR": "0", "A1": "LO", "NN": "A", "F1": "0", "F2": "0", "ACR": "A"}]}","2025-03-01 08:02:17"
108,getconfigrun,success,"2025-03-01 08:10:06"
108,speedreading,1740816600:W0:5811:21:200:0~1740816600:BV:438~,"2025-03-01 08:10:06"
651,getconfigrun,success,"2025-03-01 08:15:09"
651,speedreading,1740816900:W0:5367:90:1201:0~1740816900:BV:833~,"2025-03-01 08:15:11"
50024,speedreading,"{"Datetime": [34, 21, "08", "SAT", 1, 3, 2025], "Data": [{"ar": "0", "BCFR": "0", "VN": "A", "ACFR": "0", "A1": "LC", "NN": "A", "F1": "92", "F2": "0", "ACR": "a"}]}","2025-03-01 08:21:37"
652,getconfigrun,success,"2025-03-01 08:30:01"
652,speedreading,1740817800:W1:5794:0~1740817800:BV:818~,"2025-03-01 08:30:01"
50024,speedreading,"{"Datetime": [13, 32, "08", "SAT", 1, 3, 2025], "Data": [{"ar": "0", "BOFR": "0", "VN": "D", "AOFR": "0", "A1": "LO", "NN": "A", "F1": "0", "F2": "0", "ACR": "D"}]}","2025-03-01 08:32:17"
878,speedreading,1609461571:BV:2689,"2025-03-01 08:40:24"
875,speedreading,1740818469:BV:2630,"2025-03-01 08:41:11"
652,getconfigrun,success,"2025-03-01 08:50:00"
652,speedreading,1740819000:W0:5086:47:201:0~1740819000:BV:816~,"2025-03-01 08:50:01"
50024,speedreading,"{"Datetime": [34, 51, "08", "SAT", 1, 3, 2025], "Data": [{"ar": "0", "BCFR": "0", "VN": "D", "ACFR": "0", "A1": "LC", "NN": "A", "F1": "133", "F2": "0", "ACR": "d"}]}","2025-03-01 08:51:37"
860,speedreading,1740819323:BV:2578,"2025-03-01 08:55:26"
656,getconfigrun,success,"2025-03-01 09:22:09"
656,speedreading,1740562860:E2:16205~1740562860:W0:16144:140:200:0~1740562860:BV:415~1740648060:E2:18204~1740648060:W1:18210:0~1740648060:BV:415~1740649260:E2:16206~1740649260:W0:16209:124:200:0~1740649260:BV:415~1740734460:E1:126667~1740734460:W1:126669:0~1740734460:BV:414~,"2025-03-01 09:22:09"
612,getconfigrun,success,"2025-03-01 09:34:11"
612,speedreading,1740821640:W1:7170:0~1740821640:BV:532~,"2025-03-01 09:34:11"
612,getconfigrun,success,"2025-03-01 09:40:11"
612,speedreading,1740822000:W0:6876:91:200:0~1740822000:BV:534~,"2025-03-01 09:40:11"
878,speedreading,1609465172:BV:3300,"2025-03-01 09:40:25"
872,speedreading,1740822023:BV:2614,"2025-03-01 09:40:26"
875,speedreading,1740822048:BV:2665,"2025-03-01 09:40:50"
656,getconfigrun,success,"2025-03-01 09:42:05"
656,speedreading,1740822060:W0:66873:139:200:0~1740822060:BV:413~,"2025-03-01 09:42:06"
860,speedreading,1740822923:BV:2601,"2025-03-01 09:55:26"
609,getconfigrun,success,"2025-03-01 10:05:22"
609,speedreading,1740823500:W1:5543:0~1740823500:BV:528~,"2025-03-01 10:05:22"
609,getconfigrun,success,"2025-03-01 10:27:21"
609,speedreading,1740824820:W0:4903:8:200:0~1740824820:BV:528~,"2025-03-01 10:27:21"
878,speedreading,1740825622:BV:3300,"2025-03-01 10:40:24"
875,speedreading,1740825668:BV:3300,"2025-03-01 10:41:11"
860,speedreading,1740826521:BV:2635,"2025-03-01 10:55:27"
539,getconfigrun,success,"2025-03-01 11:00:15"
539,speedreading,1740826800:W1:7254:0~1740826800:BV:457~,"2025-03-01 11:00:15"
539,getconfigrun,success,"2025-03-01 11:25:13"
539,speedreading,1740828300:W0:5131:0:200:0~1740828300:BV:463~,"2025-03-01 11:25:13"
872,speedreading,1740829223:BV:2629,"2025-03-01 11:40:26"
878,speedreading,1740829223:BV:3271,"2025-03-01 11:40:26"
875,speedreading,1740829247:BV:3300,"2025-03-01 11:40:50"
860,speedreading,1740830122:BV:3300,"2025-03-01 11:55:27"
610,getconfigrun,success,"2025-03-01 12:03:26"
610,speedreading,1740830580:W1:13504:0~1740830580:BV:523~,"2025-03-01 12:03:27"
610,getconfigrun,success,"2025-03-01 12:07:18"
610,speedreading,1740830820:W0:4933:0:200:0~1740830820:BV:524~,"2025-03-01 12:07:18"
878,speedreading,1609461582:BV:2677,"2025-03-01 12:40:24"
872,speedreading,1609461571:BV:2655,"2025-03-01 12:40:24"
875,speedreading,1609461595:BV:3300,"2025-03-01 12:40:48"
860,speedreading,1740833723:BV:3300,"2025-03-01 12:55:26"
878,speedreading,1609465183:BV:2676,"2025-03-01 13:40:25"
875,speedreading,1609465218:BV:3300,"2025-03-01 13:41:11"
860,speedreading,1740837322:BV:3300,"2025-03-01 13:55:25"
872,speedreading,1740840023:BV:2671,"2025-03-01 14:40:25"
875,speedreading,1740840047:BV:3300,"2025-03-01 14:40:49"
825,speedreading,1740840622:BV:2470,"2025-03-01 14:50:23"
860,speedreading,1740840922:BV:3300,"2025-03-01 14:55:25"
543,getconfigrun,success,"2025-03-01 15:00:11"
543,speedreading,1740841200:W1:5637:0~1740841200:BV:521~,"2025-03-01 15:00:11"
878,speedreading,1740843622:BV:2658,"2025-03-01 15:40:25"
872,speedreading,1740843623:BV:2712,"2025-03-01 15:40:25"
875,speedreading,1740843647:BV:3300,"2025-03-01 15:40:49"
860,speedreading,1740844521:BV:3300,"2025-03-01 15:55:24"
613,getconfigrun,success,"2025-03-01 16:00:13"
613,speedreading,1740844800:W1:7398:0~1740844800:BV:805~,"2025-03-01 16:00:13"
528,getconfigrun,success,"2025-03-01 16:00:18"
528,speedreading,1740844800:W1:8132:0~1740844800:BV:428~,"2025-03-01 16:00:19"
528,getconfigrun,success,"2025-03-01 16:04:15"
528,speedreading,1740845040:W0:4833:26:200:0~1740845040:BV:429~,"2025-03-01 16:04:16"
655,getconfigrun,success,"2025-03-01 16:08:11"
655,speedreading,1740845280:W1:6552:0~1740845280:BV:428~,"2025-03-01 16:08:11"
625,getconfigrun,success,"2025-03-01 16:10:07"
625,speedreading,1740845400:W1:8074:0~1740845400:BV:406~,"2025-03-01 16:10:08"
625,getconfigrun,success,"2025-03-01 16:14:04"
625,speedreading,1740845640:W0:4795:32:200:0~1740845640:BV:409~,"2025-03-01 16:14:04"
543,getconfigrun,success,"2025-03-01 16:16:10"
543,speedreading,1740845760:W0:5108:0:200:0~1740845760:BV:529~,"2025-03-01 16:16:10"
613,getconfigrun,success,"2025-03-01 16:20:12"
613,speedreading,1740846000:W0:6363:0:200:0~1740846000:BV:802~,"2025-03-01 16:20:12"
542,getconfigrun,success,"2025-03-01 16:27:03"
542,speedreading,1740846420:W1:7272:0~1740846420:BV:883~,"2025-03-01 16:27:03"
872,speedreading,1609461574:BV:2653,"2025-03-01 16:40:25"
875,speedreading,1609461598:BV:3295,"2025-03-01 16:40:49"
860,speedreading,1740848121:BV:3155,"2025-03-01 16:55:25"
109,getconfigrun,success,"2025-03-01 17:00:07"
109,speedreading,1740765660:E1:128736~1740765660:W0:128675:0:200:0~1740765660:BV:831~1740848400:W1:6608:0~1740848400:BV:842~,"2025-03-01 17:00:07"
655,getconfigrun,success,"2025-03-01 17:12:09"
655,speedreading,1740849120:W0:4994:157:200:0~1740849120:BV:427~,"2025-03-01 17:12:10"
53,getconfigrun,success,"2025-03-01 17:18:18"
53,speedreading,1740849480:W1:5395:0~1740849480:BV:451~,"2025-03-01 17:18:18"
878,speedreading,1740850822:BV:2655,"2025-03-01 17:40:24"
872,speedreading,1609465173:BV:2656,"2025-03-01 17:40:25"
875,speedreading,1609465198:BV:2790,"2025-03-01 17:40:49"
860,speedreading,1740851722:BV:2676,"2025-03-01 17:55:25"
524,getconfigrun,success,"2025-03-01 18:00:14"
524,speedreading,1740852000:W1:6277:0~1740852000:BV:408~,"2025-03-01 18:00:15"
109,getconfigrun,success,"2025-03-01 18:01:05"
109,speedreading,1740852060:W0:4748:0:200:0~1740852060:BV:842~,"2025-03-01 18:01:05"
117,getconfigrun,success,"2025-03-01 18:01:06"
117,speedreading,1740852060:W1:5725:367~1740852060:BV:598~,"2025-03-01 18:01:06"
524,getconfigrun,success,"2025-03-01 18:04:16"
524,speedreading,1740852240:W0:8035:8:200:0~1740852240:BV:408~,"2025-03-01 18:04:17"
117,getconfigrun,success,"2025-03-01 18:21:07"
117,speedreading,1740853260:W0:5948:0:200:0~1740853260:BV:598~,"2025-03-01 18:21:07"
53,getconfigrun,success,"2025-03-01 18:21:24"
53,speedreading,1740853260:W0:11419:140:201:0~1740853260:BV:453~,"2025-03-01 18:21:24"
644,getconfigrun,success,"2025-03-01 18:30:17"
644,speedreading,1740853800:W1:13432:0~1740853800:BV:793~,"2025-03-01 18:30:18"
644,getconfigrun,success,"2025-03-01 18:36:16"
644,speedreading,1740854160:W0:11716:4:200:0~1740854160:BV:789~,"2025-03-01 18:36:16"
878,speedreading,1740854422:BV:2635,"2025-03-01 18:40:27"
872,speedreading,1740854422:BV:2631,"2025-03-01 18:40:29"
875,speedreading,1740854451:BV:2649,"2025-03-01 18:40:53"
654,getconfigrun,success,"2025-03-01 18:46:07"
654,speedreading,1740854761:W1:6175:0~1740854761:BV:442~,"2025-03-01 18:46:07"
654,getconfigrun,success,"2025-03-01 18:52:04"
654,speedreading,1740855120:W0:4887:7:200:0~1740855120:BV:441~,"2025-03-01 18:52:05"
860,speedreading,1740855322:BV:2592,"2025-03-01 18:55:25"
878,speedreading,1740858022:BV:2627,"2025-03-01 19:40:26"
872,speedreading,1740858023:BV:2606,"2025-03-01 19:40:26"
875,speedreading,1740858047:BV:2627,"2025-03-01 19:40:50"
860,speedreading,1740858922:BV:2559,"2025-03-01 19:55:25"
647,getconfigrun,success,"2025-03-01 20:00:18"
647,speedreading,1740859200:W1:5937:0~1740859200:BV:441~,"2025-03-01 20:00:18"
647,getconfigrun,success,"2025-03-01 20:04:17"
647,speedreading,1740859440:W0:5009:3:200:0~1740859440:BV:441~,"2025-03-01 20:04:18"
878,speedreading,1740861623:BV:2625,"2025-03-01 20:40:26"
872,speedreading,1609461577:BV:26623,"2025-03-01 20:40:27"
875,speedreading,1609461602:BV:2619,"2025-03-01 20:40:51"
860,speedreading,1740862521:BV:2552,"2025-03-01 20:55:25"
878,speedreading,1740865222:BV:2623,"2025-03-01 21:40:25"
872,speedreading,1609465175:BV:2600,"2025-03-01 21:40:25"
875,speedreading,1609465200:BV:2617,"2025-03-01 21:40:49"
860,speedreading,1740866121:BV:2553,"2025-03-01 21:55:25"
612,getconfigrun,success,"2025-03-01 22:23:11"
878,speedreading,1609461578:BV:2622,"2025-03-01 22:40:24"
875,speedreading,1740868871:BV:2616,"2025-03-01 22:41:13"
860,speedreading,1740869722:BV:2553,"2025-03-01 22:55:25"
878,speedreading,1609465177:BV:2621,"2025-03-01 23:40:24"
872,speedreading,1740872423:BV:2601,"2025-03-01 23:40:25"
875,speedreading,1740872446:BV:2616,"2025-03-01 23:40:49"
825,speedreading,1740873023:BV:26623,"2025-03-01 23:50:24"
860,speedreading,1740873323:BV:28671,"2025-03-01 23:55:25"
878,speedreading,1740876022:BV:2620,"2025-03-02 00:40:23"
875,speedreading,1740876067:BV:2615,"2025-03-02 00:41:09"
825,speedreading,1740876623:BV:28671,"2025-03-02 00:50:24"
860,speedreading,1740876923:BV:2553,"2025-03-02 00:55:25"
878,speedreading,1740879622:BV:2619,"2025-03-02 01:40:24"
872,speedreading,1740879623:BV:2600,"2025-03-02 01:40:27"
875,speedreading,1740879648:BV:2614,"2025-03-02 01:40:51"
825,speedreading,1740880223:BV:32767,"2025-03-02 01:50:24"
860,speedreading,1740880523:BV:2554,"2025-03-02 01:55:25"
872,speedreading,1740883224:BV:24575,"2025-03-02 02:40:26"
875,speedreading,1740883248:BV:2613,"2025-03-02 02:40:51"
825,speedreading,1740883823:BV:26623,"2025-03-02 02:50:25"
860,speedreading,1740884122:BV:2553,"2025-03-02 02:55:25"
872,speedreading,1740886823:BV:2600,"2025-03-02 03:40:25"
825,speedreading,1740887424:BV:26623,"2025-03-02 03:50:26"
860,speedreading,1740887722:BV:2555,"2025-03-02 03:55:24"
825,speedreading,1740891023:BV:26623,"2025-03-02 04:50:24"
860,speedreading,1740891322:BV:2557,"2025-03-02 04:55:25"
825,speedreading,1740894623:BV:32767,"2025-03-02 05:50:24"
860,speedreading,1740894921:BV:2556,"2025-03-02 05:55:24"
636,getconfigrun,success,"2025-03-02 06:30:06"
636,speedreading,1740897000:W1:11810:0~1740897000:BV:454~,"2025-03-02 06:30:06"
636,getconfigrun,success,"2025-03-02 06:34:04"
636,speedreading,1740897240:W0:9966:178:201:0~1740897240:BV:454~,"2025-03-02 06:34:04"
638,getconfigrun,success,"2025-03-02 06:40:23"
638,speedreading,1740897600:W1:11328:0~1740897600:BV:805~,"2025-03-02 06:40:24"
638,getconfigrun,success,"2025-03-02 06:44:20"
638,speedreading,1740897840:W0:7593:47:200:0~1740897840:BV:802~,"2025-03-02 06:44:20"
825,speedreading,1740898224:BV:28671,"2025-03-02 06:50:25"
860,speedreading,1740898523:BV:2556,"2025-03-02 06:55:25"
650,getconfigrun,success,"2025-03-02 07:00:11"
650,speedreading,1740898800:W1:5720:0~1740898800:BV:821~,"2025-03-02 07:00:11"
50024,speedreading,"{"Datetime": [13, "02", "07", "SUN", 2, 3, 2025], "Data": [{"ar": "0", "BOFR": "0", "VN": "B", "AOFR": "0", "A1": "LO", "NN": "A", "F1": "0", "F2": "0", "ACR": "B"}]}","2025-03-02 07:02:17"
50024,speedreading,"{"Datetime": [33, 21, "07", "SUN", 2, 3, 2025], "Data": [{"ar": "0", "BCFR": "0", "VN": "B", "ACFR": "0", "A1": "LC", "NN": "A", "F1": "288", "F2": "0", "ACR": "b"}]}","2025-03-02 07:21:36"
113,getconfigrun,success,"2025-03-02 07:30:07"
113,speedreading,1740900600:W1:5567:0~1740900600:BV:447~,"2025-03-02 07:30:07"
650,getconfigrun,success,"2025-03-02 07:30:10"
650,speedreading,1740900600:W0:5179:0:200:0~1740900600:BV:820~,"2025-03-02 07:30:11"
50024,speedreading,"{"Datetime": [13, 32, "07", "SUN", 2, 3, 2025], "Data": [{"ar": "0", "BOFR": "0", "VN": "C", "AOFR": "0", "A1": "LO", "NN": "A", "F1": "0", "F2": "0", "ACR": "C"}]}","2025-03-02 07:32:15"
101,getconfigrun,success,"2025-03-02 07:35:03"
101,speedreading,1740900900:W1:6100:0~1740900900:BV:426~,"2025-03-02 07:35:03"
531,getconfigrun,success,"2025-03-02 07:36:23"
531,speedreading,1740814560:E1:55070~1740814560:W1:55011:0~1740814560:BV:393~1740816480:E1:67427~1740816480:W0:67429:28:200:0~1740816480:BV:393~1740900960:W1:22933:0~1740900960:BV:393~,"2025-03-02 07:36:23"
113,getconfigrun,success,"2025-03-02 07:40:06"
113,speedreading,1740901200:W0:4893:0:200:0~1740901200:BV:448~,"2025-03-02 07:40:06"
101,getconfigrun,success,"2025-03-02 07:41:03"
101,speedreading,1740901260:W0:5772:272:200:0~1740901260:BV:428~,"2025-03-02 07:41:03"
651,getconfigrun,success,"2025-03-02 07:45:10"
651,speedreading,1740901500:W1:5678:140~1740901500:BV:835~,"2025-03-02 07:45:10"
825,speedreading,1740901824:BV:26623,"2025-03-02 07:50:25"
50024,speedreading,"{"Datetime": [33, 51, "07", "SUN", 2, 3, 2025], "Data": [{"ar": "0", "BCFR": "0", "VN": "C", "ACFR": "0", "A1": "LC", "NN": "A", "F1": "174", "F2": "0", "ACR": "c"}]}","2025-03-02 07:51:36"
860,speedreading,1740902121:BV:2568,"2025-03-02 07:55:23"
108,getconfigrun,success,"2025-03-02 08:00:07"
108,speedreading,1740902400:W1:6953:0~1740902400:BV:435~,"2025-03-02 08:00:07"
50024,speedreading,"{"Datetime": [14, "02", "08", "SUN", 2, 3, 2025], "Data": [{"ar": "0", "BOFR": "0", "VN": "A", "AOFR": "0", "A1": "LO", "NN": "A", "F1": "0", "F2": "0", "ACR": "A"}]}","2025-03-02 08:02:17"
531,getconfigrun,success,"2025-03-02 08:08:22"
531,speedreading,1740902880:W0:21881:27:200:0~1740902880:BV:394~,"2025-03-02 08:08:22"
108,getconfigrun,success,"2025-03-02 08:15:06"
108,speedreading,1740903300:W0:5498:0:200:0~1740903300:BV:435~,"2025-03-02 08:15:06"
651,getconfigrun,success,"2025-03-02 08:15:09"
651,speedreading,1740903300:W0:5055:123:400:0~1740903300:BV:833~,"2025-03-02 08:15:10"
50024,speedreading,"{"Datetime": [35, 21, "08", "SUN", 2, 3, 2025], "Data": [{"ar": "0", "BCFR": "0", "VN": "A", "ACFR": "0", "A1": "LC", "NN": "A", "F1": "171", "F2": "0", "ACR": "a"}]}","2025-03-02 08:21:37"
652,getconfigrun,success,"2025-03-02 08:30:01"
652,speedreading,1740904200:W1:5639:7~1740904200:BV:818~,"2025-03-02 08:30:01"
106,getconfigrun,success,"2025-03-02 08:30:06"
106,speedreading,1740817800:E2:11476~1740817800:W1:11413:0~1740817800:BV:448~1740818160:E2:9920~1740818160:W0:9923:186:200:0~1740818160:BV:450~1740904200:W1:7592:0~1740904200:BV:449~,"2025-03-02 08:30:06"
50024,speedreading,"{"Datetime": [14, 32, "08", "SUN", 2, 3, 2025], "Data": [{"ar": "0", "BOFR": "0", "VN": "D", "AOFR": "0", "A1": "LO", "NN": "A", "F1": "0", "F2": "0", "ACR": "D"}]}","2025-03-02 08:32:18"
106,getconfigrun,success,"2025-03-02 08:36:03"
106,speedreading,1740904560:W0:4749:228:200:0~1740904560:BV:448~,"2025-03-02 08:36:03"
872,speedreading,1740904823:BV:2604,"2025-03-02 08:40:26"
875,speedreading,1740904848:BV:2645,"2025-03-02 08:40:50"
652,getconfigrun,success,"2025-03-02 08:50:00"
652,speedreading,1740905400:W0:4900:41:200:0~1740905400:BV:816~,"2025-03-02 08:50:00"
825,speedreading,1740905424:BV:26623,"2025-03-02 08:50:26"
50024,speedreading,"{"Datetime": [34, 51, "08", "SUN", 2, 3, 2025], "Data": [{"ar": "0", "BCFR": "0", "VN": "D", "ACFR": "0", "A1": "LC", "NN": "A", "F1": "0", "F2": "0", "ACR": "d"}]}","2025-03-02 08:51:36"
860,speedreading,1740905723:BV:2575,"2025-03-02 08:55:24"
872,speedreading,1740908423:BV:2612,"2025-03-02 09:40:27"
875,speedreading,1740908448:BV:2669,"2025-03-02 09:40:52"
825,speedreading,1740909024:BV:28671,"2025-03-02 09:50:25"
860,speedreading,1740909322:BV:2601,"2025-03-02 09:55:24"
542,getconfigrun,success,"2025-03-02 10:00:02"
542,speedreading,1740909600:W1:6220:0~1740909600:BV:879~,"2025-03-02 10:00:02"
609,getconfigrun,success,"2025-03-02 10:05:22"
609,speedreading,1740909900:W1:5578:0~1740909900:BV:528~,"2025-03-02 10:05:22"
542,getconfigrun,success,"2025-03-02 10:10:01"
542,speedreading,1740910200:W0:5185:11:200:0~1740910200:BV:878~,"2025-03-02 10:10:01"
609,getconfigrun,success,"2025-03-02 10:27:21"
609,speedreading,1740911220:W0:4925:7:200:0~1740911220:BV:529~,"2025-03-02 10:27:21"
875,speedreading,1740912067:BV:3300,"2025-03-02 10:41:09"
825,speedreading,1740912622:BV:32767,"2025-03-02 10:50:24"
